property_id,description,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price_tier
15341726,Lovely Large Bedroom in West Harlem,Manhattan,Harlem,40.81463,-73.95106,Private room,3,11,1,14,1
13972766,Location!! Welcome to my Lovely Home.,Manhattan,Greenwich Village,40.72738,-74.00018,Private room,1,161,1,125,1
27795695,"Bright, Beautiful + Adorable in S. Williamsburg",Brooklyn,Williamsburg,40.70878,-73.96061,Entire home/apt,1,13,2,0,2
17555918,Private bedroom right on the High Line/Chelsea,Manhattan,Chelsea,40.74899,-74.00403,Private room,7,12,1,0,1
7319512,Modern & Bright Queen Bedroom-Green C8,Manhattan,Upper East Side,40.76164,-73.95995,Private room,30,3,9,342,0
15711,2 bedroom - Upper East Side-great for kids,Manhattan,Upper East Side,40.77065,-73.95269,Entire home/apt,2,66,2,231,2
5791540,Brooklyn Heights gem,Brooklyn,Brooklyn Heights,40.69758,-73.99139,Entire home/apt,2,2,1,0,2
14541203,Independent 2 BR apt. close to all attractions,Manhattan,Kips Bay,40.74191,-73.98112,Entire home/apt,5,0,3,0,2
24574987,Sunny bedroom at the heart of Harlem,Manhattan,East Harlem,40.80552,-73.94031,Private room,5,16,1,17,0
30528541,New york Multi-unit building,Manhattan,Chelsea,40.74726,-73.99029,Entire home/apt,7,0,1,0,2
3010328,1BR apartment in Brooklyn,Brooklyn,Flatbush,40.64661,-73.95999,Entire home/apt,6,2,1,202,1
4744487,Williamsburg Carriage House w/ yard,Brooklyn,Williamsburg,40.71181,-73.95736,Entire home/apt,30,29,1,295,2
23506770,Brooklyn Designer Home!!!,Brooklyn,Crown Heights,40.67843,-73.96125,Entire home/apt,4,3,2,98,3
8054523,1BR in Prime spot Cozy Stylish Williamsburg Apt,Brooklyn,Williamsburg,40.71278,-73.96471,Private room,3,7,1,278,2
9404068,Doorman Swimming Pool Gym Modern Furnished!5208,Manhattan,Upper West Side,40.79285,-73.967,Entire home/apt,30,7,96,280,2
8368708,Cozy 1 bedroom apt Prime Location!!,Queens,Astoria,40.76307,-73.92247,Entire home/apt,14,0,2,0,2
27260962,Quiet Manhattan Bedroom - sublet/roommate,Manhattan,Inwood,40.86813,-73.92393,Private room,30,9,1,57,0
30132666,Sunny Room in Astoria,Queens,Astoria,40.75978,-73.91748,Private room,7,1,1,8,1
3120723,Charming Private Studio in LES,Manhattan,Lower East Side,40.72165,-73.98573,Entire home/apt,2,6,1,0,2
33999377,CLEAN & SPACIOUS ROOM  CLOSE TO MANHATTAN,Queens,Astoria,40.75759,-73.92677,Private room,1,7,5,336,0
20809263,Elegant Studio Apt in Prospect Heights,Brooklyn,Prospect Heights,40.67935,-73.9723,Entire home/apt,2,7,1,0,2
14918238,Beautiful Sunny Small Room,Brooklyn,Bedford-Stuyvesant,40.68624,-73.95528,Private room,1,204,1,163,0
23339298,Cosy and comfortable 2 Bdrm with Outdoor Space,Brooklyn,Bushwick,40.69374,-73.912,Entire home/apt,2,45,1,74,1
2157550,"2BD True Loft, Hip & Artsy Location",Brooklyn,Bushwick,40.70751,-73.92058,Entire home/apt,5,9,1,0,2
29582742,"roomy & chic 1 bdrm w/ skyline views, near trains",Brooklyn,Fort Greene,40.68638,-73.97378,Entire home/apt,2,3,1,28,2
21239497,Luxury Brooklyn 1BR just minutes from Manhattan,Brooklyn,Fort Greene,40.69269,-73.97977,Private room,2,6,1,0,2
30146925,Sweet and modern 2BR getaway in Bed-Stuy,Brooklyn,Bedford-Stuyvesant,40.68633,-73.92728,Entire home/apt,3,15,1,77,2
3447448,Waterfront Experience,Brooklyn,Williamsburg,40.71936,-73.96181,Private room,1,0,1,364,2
12210448,2 Bed Private Room + Private Bath in Lovely Loft!,Queens,Ridgewood,40.70707,-73.91384,Private room,2,162,2,268,2
7574757,"Family-friendly, cozy guest room",Brooklyn,Bedford-Stuyvesant,40.68366,-73.9247,Private room,2,186,1,6,1
16499274,Two bedroom apt in Williamsburg,Brooklyn,Williamsburg,40.71281,-73.94246,Entire home/apt,4,48,1,6,1
4199782,Park Slope's - Pied à Terre (1-Bedroom Apt),Brooklyn,South Slope,40.6656,-73.98575,Entire home/apt,2,128,1,245,2
13000571,Mid Century Modern Greenwich Village 1 Bedroom,Manhattan,Greenwich Village,40.73418,-73.99338,Entire home/apt,3,5,1,38,3
7696314,Private Bedroom in Midtown West,Manhattan,Hell's Kitchen,40.75946,-73.99083,Private room,1,5,1,0,1
29829412,Private Room 1 - Central Park / CU mins away,Manhattan,Harlem,40.80246,-73.95737,Private room,2,31,4,172,1
21596214,Broadway Studio,Manhattan,Upper West Side,40.78544,-73.97869,Entire home/apt,3,15,1,0,2
17812919,Vibrant Brownstone Penthouse Near Central Park,Manhattan,East Harlem,40.80726,-73.93815,Entire home/apt,2,130,1,267,2
29778083,NYC East Village 1 BR / Studio,Manhattan,East Village,40.72546,-73.98396,Entire home/apt,1,20,1,268,2
4538238,Sunny studio apartment in the heart of Manhattan,Manhattan,Kips Bay,40.7401,-73.97994,Entire home/apt,2,23,1,12,2
9575790,Entire Spacious Apt: LIMITED DATES,Queens,Astoria,40.76275,-73.92052,Entire home/apt,3,0,1,220,2
14311699,Sunny Williamsburg Loft,Brooklyn,Williamsburg,40.71123,-73.96148,Private room,3,61,2,56,1
10886628,Large Bedroom Available in 5BR Apt,Brooklyn,Greenpoint,40.72527,-73.94803,Private room,1,0,1,0,0
30012164,"Historic Gem in Beautiful Clinton Hill, Brooklyn",Brooklyn,Clinton Hill,40.68632,-73.96292,Entire home/apt,2,5,1,11,3
32464368,"Sunny, Massive East Village Loft",Manhattan,East Village,40.72625,-73.98884,Private room,30,0,9,340,0
9840355,Gorgeous apartment in West Village,Manhattan,West Village,40.73113,-74.00314,Entire home/apt,4,1,1,0,2
23979650,Charming Bedroom in Luxury Highrise w/ Gym & Sauna,Manhattan,Financial District,40.70851,-74.0137,Private room,2,4,1,0,1
36355110,PRIVATE ROOM IN STATEN ISLAND -FOR LADIES ONLY,Staten Island,Shore Acres,40.61283,-74.06625,Private room,4,0,1,89,0
9990026,NYC: AMAZING Gramercy Cool Triplex,Manhattan,Gramercy,40.73882,-73.9857,Entire home/apt,7,0,1,0,2
11057550,Penthouz 1200SQF W&D 2bd 2.5ba 350SQF Terrace 5197,Manhattan,West Village,40.73134,-74.00215,Entire home/apt,30,0,96,327,3
28135996,APARTAMENTO EN JACKSON HGTS,Queens,East Elmhurst,40.75727,-73.88346,Private room,2,1,2,363,1
1802584,YOUR  PRIVATE COZY 1Br + 15min from Manhattan,Queens,Sunnyside,40.73747,-73.9248,Entire home/apt,1,92,2,147,2
16565202,The Rainbow Room on Prospect Park.,Brooklyn,South Slope,40.66045,-73.98057,Private room,2,25,1,0,1
299531,Feel like you never leave your home,Brooklyn,East New York,40.66795,-73.89232,Entire home/apt,1,119,2,289,1
32892634,Perfect Loft - Minutes from Manhattan - Big Comfy,Brooklyn,Williamsburg,40.72055,-73.95825,Entire home/apt,2,0,1,95,3
27785049,Sonder | Madison Ave | Restful 1BR + Gym,Manhattan,Midtown,40.74576,-73.98339,Entire home/apt,29,0,96,326,2
13708820,"Safe upper-class area,20 min to Manhattan/Airports",Queens,Forest Hills,40.71429,-73.85088,Private room,3,15,4,0,0
35035202,"Bronx, Little Italy, Arthur Ave, Fordham, Yanks.",Bronx,Belmont,40.85539,-73.88769,Private room,1,3,2,359,1
34312320,Sonder | The Biltmore | Stunning 1BR + Sofa Bed,Manhattan,Theater District,40.75969,-73.98732,Entire home/apt,29,0,327,220,3
11334476,Comfortable Bedroom,Manhattan,Inwood,40.86679,-73.92552,Private room,3,10,2,31,0
21970259,LARGE PRIVATE ROOM BY EVERYTHING MIDTOWN MANHATTAN,Manhattan,Midtown,40.74739,-73.98344,Private room,1,40,3,0,2
9050105,"Prospect Park 3 bedroom, Sleeps 8",Brooklyn,Prospect-Lefferts Gardens,40.66289,-73.96175,Entire home/apt,2,125,2,229,2
36302523,(2RW) Chic Chelsea Studio Just for You,Manhattan,Chelsea,40.74767,-73.99256,Entire home/apt,30,0,2,363,2
28940952,"Modern, Well-Appointed Room in NYC!",Brooklyn,Bedford-Stuyvesant,40.69246,-73.95863,Private room,2,47,3,10,0
18156961,Sunny Private Room with patio access in the EV!,Manhattan,East Village,40.72269,-73.98428,Private room,5,0,1,0,0
12917057,Lower East Side Apartment,Manhattan,Lower East Side,40.72118,-73.98697,Entire home/apt,4,6,1,0,2
24694832,Gorgeous apartment in Brooklyn,Brooklyn,Crown Heights,40.6682,-73.95261,Entire home/apt,3,36,1,332,2
7310835,SoHo 2 Bedroom 2 Full Bath with Private Terrace,Manhattan,SoHo,40.72268,-74.00269,Entire home/apt,2,24,1,23,3
9874042,Modern Bushwick Apt,Brooklyn,Bushwick,40.70419,-73.92114,Entire home/apt,2,0,1,0,2
32327326,Tabor Room at Incentra Village Hotel,Manhattan,West Village,40.73697,-74.00343,Private room,1,2,5,334,3
22266875,Cozy one bedroom,Brooklyn,Bedford-Stuyvesant,40.67933,-73.94472,Entire home/apt,30,4,6,281,0
33390413,Gorgeous Lower Manhattan studio for summer sublet,Manhattan,Financial District,40.70613,-74.01583,Entire home/apt,35,0,1,105,2
30323806,Hidden gem... steps from Times Square,Manhattan,Hell's Kitchen,40.76168,-73.98969,Entire home/apt,3,20,1,79,2
15510233,PRIVATE ROOM IN COMFORTABLE APT.,Manhattan,Inwood,40.8622,-73.93349,Private room,3,16,1,0,0
35789987,Brand new fully furnished studio apartment!,Brooklyn,Crown Heights,40.66986,-73.95598,Entire home/apt,1,0,1,14,2
12945400,Private Bedroom in Williamsburg,Brooklyn,Williamsburg,40.71264,-73.94751,Private room,1,1,1,0,0
7870258,- C - Cozy Secure Private Room in a Shared Loft,Brooklyn,Williamsburg,40.71755,-73.96419,Private room,2,99,8,77,0
2793740,East Village loft; authentic NY.,Manhattan,East Village,40.72266,-73.98337,Private room,3,0,1,365,2
940116,Bright Room in Historic Brownstone,Brooklyn,Sunset Park,40.64942,-74.00749,Private room,5,39,2,282,0
21027809,Sunny 2 br apartment in Prospect Lefferts Gardens,Brooklyn,Prospect-Lefferts Gardens,40.65894,-73.95262,Entire home/apt,1,85,1,125,1
19018914,Private bedroom with balcony in Williamsburg,Brooklyn,Williamsburg,40.70866,-73.95003,Private room,7,1,1,0,0
23900940,Room #1 With Private Shower,Queens,South Ozone Park,40.67581,-73.82304,Private room,1,72,3,175,0
26844905,Trendy Union Square Apartment,Manhattan,East Village,40.73269,-73.98833,Private room,2,48,1,0,2
12504542,Charming Brooklyn Brownstone!,Brooklyn,Prospect Heights,40.67908,-73.97333,Private room,1,0,1,0,1
8812730,"LES, 5 min to subway, quiet street",Manhattan,Lower East Side,40.71292,-73.98496,Entire home/apt,5,11,1,0,2
29158470,South Slope Townhome,Brooklyn,Sunset Park,40.66051,-73.99081,Entire home/apt,2,3,1,0,3
4546034,1BR by 1&A trains,Manhattan,Washington Heights,40.84769,-73.93512,Private room,2,24,1,321,1
23256946,Cozy Studio by the Park,Brooklyn,Prospect-Lefferts Gardens,40.66179,-73.95879,Entire home/apt,4,2,1,0,1
453161,"Family friendly, sunny new condo in McCarren Park",Brooklyn,Greenpoint,40.72183,-73.94908,Entire home/apt,2,7,1,0,2
3710230,Stunning renovated greystone,Brooklyn,Prospect-Lefferts Gardens,40.66271,-73.95392,Entire home/apt,2,18,1,0,2
21549636,AMAZING PRE-WAR 2 BR APT IN WILLIAMSBURG,Brooklyn,Williamsburg,40.71547,-73.94346,Entire home/apt,10,1,1,160,2
16965705,Bright sunny manhattan getaway,Manhattan,Washington Heights,40.83498,-73.94214,Private room,2,0,1,0,0
18326238,Brooklyn State of Mind - The Artist Loft,Brooklyn,Williamsburg,40.71937,-73.94556,Private room,2,0,2,0,0
13708345,"furnished basement level apartment , 1000 sq ft",Brooklyn,Greenpoint,40.73233,-73.95443,Entire home/apt,1,1,1,83,3
31805784,Beautiful & Cozy - SoHo Studio,Manhattan,SoHo,40.72451,-74.00385,Entire home/apt,2,3,1,0,2
12681730,"Sunny, Chelsea Manhattan apartment",Manhattan,Chelsea,40.74187,-74.00175,Private room,2,0,1,0,2
20902001,"Clean, bright room Williamsburg  near L and JMZ .",Brooklyn,Williamsburg,40.71229,-73.95782,Private room,1,0,1,0,2
8319488,Spacious park slope 2 bedroom,Brooklyn,Park Slope,40.67173,-73.98303,Entire home/apt,3,70,1,338,3
26361403,HIDDEN GEM near JFK w. PRIVATE ENTRANCE x PARKING.,Queens,Rosedale,40.65695,-73.73617,Entire home/apt,1,106,2,300,1
1023529,Convenient and private,Manhattan,Harlem,40.82153,-73.95512,Private room,3,163,2,0,0
12955346,Suite with Private Gated Entrance,Brooklyn,Brooklyn Heights,40.69183,-73.99592,Entire home/apt,1,107,1,75,2
20330243,"Huge sunny, beautiful bedroom in Manhattan",Manhattan,Harlem,40.81545,-73.94613,Private room,1,2,1,0,0
22571205,Great 3 BR Apt with private backyard and garage,Brooklyn,Brighton Beach,40.57905,-73.96088,Entire home/apt,2,1,1,0,2
6948161,Awesome Studio in Chelsea,Manhattan,Chelsea,40.74815,-73.99417,Entire home/apt,1,0,1,0,2
27936320,Bushwick Duplex Haven near L train,Brooklyn,Bushwick,40.70488,-73.92521,Private room,2,13,2,3,0
22307800,Cozy One Bedroom Apt in Brooklyn Close to Beaches,Brooklyn,Gravesend,40.58486,-73.99004,Entire home/apt,2,42,1,35,0
4839932,"Super spacious cozy one-bedroom apartment, Astoria",Queens,Astoria,40.76974,-73.91819,Entire home/apt,14,8,1,0,2
8339140,Historic Little Italy / Chinatown Jewel,Manhattan,Chinatown,40.71631,-73.99694,Entire home/apt,4,8,1,350,2
14137017,Modern 1 BR Williamsburg Apartment with backyard,Brooklyn,Williamsburg,40.70965,-73.95782,Entire home/apt,3,4,1,0,2
19329911,Private room on quiet street in Fort Greene,Brooklyn,Fort Greene,40.69546,-73.97303,Private room,4,0,1,0,0
32890197,Brooklyn Room with 2 Chill Guys,Brooklyn,Bushwick,40.69835,-73.93258,Private room,2,3,1,188,0
30268592,Furnished queens 1 bedroom apartment,Queens,Long Island City,40.75926,-73.94006,Entire home/apt,1,1,1,0,2
4686678,LARGE GREAT STUDIO HELLS KITCHEN,Manhattan,Hell's Kitchen,40.76663,-73.9895,Entire home/apt,1,3,1,0,2
31355285,Cozy room 2 min walk to subway near mall,Queens,Rego Park,40.73176,-73.8702,Private room,4,10,4,11,0
2793004,Sunny Brooklyn Heights Apartment,Brooklyn,Brooklyn Heights,40.69297,-73.99758,Entire home/apt,5,42,1,15,2
14213784,"Large, Sunny Room in Spacious, Modern Apartment",Brooklyn,Williamsburg,40.70847,-73.94568,Private room,2,1,1,0,0
29628181,2 bed next to Times Square w/ private heated patio,Manhattan,Hell's Kitchen,40.76289,-73.99487,Entire home/apt,2,6,1,0,2
872210,Quiet 1BR Heart of the East Village,Manhattan,East Village,40.732,-73.98759,Private room,1,0,1,0,2
32554837,1718三人房,Brooklyn,Sunset Park,40.64486,-74.00255,Private room,1,7,3,84,0
7114665,Large room,Queens,Ridgewood,40.70866,-73.90578,Private room,1,0,1,0,1
25947875,Single Bunker Private Bath Room,Brooklyn,Borough Park,40.63573,-74.00552,Private room,1,1,7,350,0
4756856,No description provided.,Brooklyn,Bushwick,40.70046,-73.92825,Private room,1,0,1,0,1
8239352,Private Room 12x12 close to manhattan,Queens,Maspeth,40.72194,-73.91138,Private room,1,85,1,176,0
1022204,"Glowing reviews, hip neighborhood",Manhattan,Lower East Side,40.72198,-73.98932,Private room,3,49,1,0,2
16528572,East Williamsburg private room w/ backyard access,Brooklyn,Williamsburg,40.70509,-73.93322,Private room,1,8,1,0,0
3642278,Brooklyn Carroll Gardens Charmer!,Brooklyn,Carroll Gardens,40.68235,-73.99806,Entire home/apt,3,4,1,0,2
33138360,New Luxury Brooklyn Apartment Near Manhattan,Brooklyn,Crown Heights,40.6704,-73.95038,Entire home/apt,2,7,1,0,1
2659448,Bedstuy Apartment for Rent,Brooklyn,Bedford-Stuyvesant,40.68852,-73.93588,Entire home/apt,30,62,3,280,1
35745348,Private room in Greenwich Village,Manhattan,West Village,40.73638,-74.00057,Private room,2,0,2,180,2
16054200,Apartment 5A,Manhattan,Gramercy,40.73204,-73.98364,Private room,1,16,1,0,2
28961690,Clinton Hill 1 Bedroom  Brooklyn heart of it all!,Brooklyn,Clinton Hill,40.68313,-73.96742,Entire home/apt,5,3,2,89,2
9844047,Spacious Home South Prospect Park,Brooklyn,Kensington,40.64689,-73.97446,Entire home/apt,4,1,2,0,2
21679639,Entire 1-Bedroom Greenpoint Apartment,Brooklyn,Greenpoint,40.72747,-73.95462,Entire home/apt,3,0,1,0,1
11927032,Charming Modern Bed-Stuy Brooklyn Townhouse W/Yard,Brooklyn,Bedford-Stuyvesant,40.68285,-73.91516,Entire home/apt,3,0,1,334,2
22533156,Private Sunny Room (B) in Historic Townhouse,Brooklyn,East Flatbush,40.65255,-73.9454,Private room,2,5,2,40,1
17729625,Lovely Brown Stone Casa Curran,Brooklyn,Bushwick,40.695,-73.90755,Entire home/apt,7,25,1,271,2
27279139,Charming and Spacious BK Loft 15 mins to Manhattan,Brooklyn,Bushwick,40.70743,-73.92294,Entire home/apt,4,7,3,54,2
850435,Sunny Loft in Brooklyn next to Bedford L,Brooklyn,Williamsburg,40.71731,-73.95627,Entire home/apt,30,0,1,159,0
27065834,Sunny one bedroom in the Friends Building,Manhattan,West Village,40.73264,-74.0062,Entire home/apt,1,3,1,0,3
19952847,Spacious 2 BDR APT BROOKLYN Sleeps 8!,Brooklyn,East Flatbush,40.64323,-73.95086,Entire home/apt,2,43,2,338,1
23106220,1min from the station K size bed 20min toManhattan,Brooklyn,Bedford-Stuyvesant,40.68928,-73.95541,Private room,1,53,7,264,1
6371593,Fantastic Apt. Amazing LES Location,Manhattan,Lower East Side,40.71818,-73.9935,Entire home/apt,1,6,1,0,2
16413638,Cute Nolita 1 Bedroom,Manhattan,Nolita,40.72253,-73.99459,Entire home/apt,3,1,1,0,2
36147750,*TIMES SQ CENTRAL*,Manhattan,Hell's Kitchen,40.76141,-73.99213,Entire home/apt,1,1,2,32,2
29221565,Modern art-filled bedroom with vintage touch.,Brooklyn,Bushwick,40.69375,-73.92496,Private room,2,8,2,90,0
10838743,Bushwick Room & 2 Awesome Roomies,Brooklyn,Bushwick,40.6887,-73.90598,Private room,2,0,1,0,0
13170860,"***Luxury Doorman, Grand Central, United Nations**",Manhattan,Midtown,40.75266,-73.97252,Entire home/apt,30,0,12,323,2
1865336,Private bedroom in awesome loft apt,Brooklyn,Williamsburg,40.71338,-73.96833,Private room,1,220,2,100,1
9939029,"Bright and Cozy Studio, Park Slope!",Brooklyn,South Slope,40.66557,-73.97896,Entire home/apt,30,1,1,0,1
14534676,"Private room in SUNNY gorgeous apt in Brooklyn,NYC",Brooklyn,Flatbush,40.64528,-73.9612,Private room,6,2,1,249,1
30765849,Elevator Doorman Gym Studio Roof Laundry 5219,Manhattan,Midtown,40.74986,-73.98709,Entire home/apt,30,0,96,311,2
17193761,Ideal Cute Sunny Room,Manhattan,Chinatown,40.71573,-73.99176,Private room,20,31,5,218,0
34022664,Couch surfing at the sanctuary,Brooklyn,East Flatbush,40.63964,-73.94362,Shared room,1,8,2,365,0
25342124,Private Room near Central Park,Manhattan,Hell's Kitchen,40.7687,-73.98742,Private room,1,127,1,19,1
15392689,"Private, Spacious Bedroom in Harlem, single bed",Manhattan,East Harlem,40.80242,-73.94215,Private room,4,1,5,188,3
33011581,Clean and warm place,Queens,East Elmhurst,40.76247,-73.86092,Private room,2,16,1,158,0
16691242,1 bedroom available in heart of east village,Manhattan,East Village,40.72787,-73.9792,Private room,7,0,1,0,0
31101257,East Village Nook,Manhattan,East Village,40.7279,-73.97797,Shared room,2,0,1,0,0
24942569,My new place,Brooklyn,Navy Yard,40.69833,-73.97087,Private room,2,37,1,157,2
14296299,Lovely private suite in charming historic house,Queens,Ridgewood,40.70717,-73.89395,Private room,3,13,1,64,1
27282297,Spacious Private Bedroom in North Brooklyn!  2-3,Brooklyn,Williamsburg,40.71763,-73.95594,Private room,30,0,3,310,1
16382035,"✨Bright, spacious apartment in the West Village❤️",Manhattan,West Village,40.73415,-74.00721,Entire home/apt,1,86,1,236,2
12655523,Quiet & Cozy Bushwick Bedroom,Brooklyn,Bushwick,40.69617,-73.91119,Private room,2,4,1,0,0
35669975,Diamond place ✿✿ to rest in NYC center,Manhattan,Midtown,40.75855,-73.96661,Entire home/apt,30,0,1,155,3
28206135,Bronx ROOM #2 NYC-BEST DEAL,Bronx,Morris Park,40.85409,-73.85032,Private room,5,8,5,22,0
19448363,Cozy walk up 3 blocks from Times Square,Manhattan,Hell's Kitchen,40.76298,-73.99438,Private room,3,49,1,216,1
18312612,I LOVE NEW YORK in Theater District,Manhattan,Hell's Kitchen,40.76476,-73.98457,Entire home/apt,4,79,1,211,2
68765,Designer 2.5 BR Loft in Carroll Gardens by Subway,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire home/apt,2,106,3,272,2
15088367,"CLASSIC BRICK BROOKLYN. Rooftop, plants, books...",Brooklyn,Crown Heights,40.67415,-73.95627,Private room,4,2,1,14,0
5381943,"Cozy, quiet room near Central Park",Manhattan,Upper East Side,40.77993,-73.94879,Private room,1,91,1,166,1
21277719,Cozy Apt near JFK,Queens,Bellerose,40.73138,-73.72435,Private room,1,28,1,359,0
32483378,LUXURY STUDIO ON WEST 50TH-DOORMAN/GYM/LAUNDRY,Manhattan,Hell's Kitchen,40.76259,-73.98667,Entire home/apt,30,0,65,365,2
20074223,Green Oasis in East Williamsburg,Brooklyn,Williamsburg,40.70694,-73.94511,Private room,2,2,1,0,0
4948953,Greenpoint apartment,Brooklyn,Greenpoint,40.72086,-73.94609,Private room,1,0,1,0,1
26430901,Hustler's Paradise 003 Private Room Lower Level,Staten Island,Concord,40.59691,-74.087,Private room,4,26,7,359,0
